,ID,Brand,Name,Colorway,Silhouette,Retail Price,Estimated Market Value,Gender,Release Date,SKU,StockX Link,GOAT Link,Image
800,03def9d7-779c-464e-8eb9-ff59644e3002,new balance,990v6 Made in USA 'Dark Ember',dark ember/afterglow,990v6,220,135,men,10/31/2024,U990TF6,,https://goat.com/sneakers/990v6-made-in-usa-dark-ember-afterglow-u990tf6,https://image.goat.com/attachments/product_template_pictures/images/104/931/142/original/U990TF6.png.png
801,076ab47a-6b9d-4649-b123-6a170719d870,new balance,991v2 Made in England 'After Midnight Sepia Tint',after midnight/sepia tint/plaza taupe/mink,991v2,250,180,men,10/31/2024,U991DB2,,https://goat.com/sneakers/991v2-made-in-england-after-midnight-sepia-tint-u991db2,https://image.goat.com/attachments/product_template_pictures/images/105/627/013/original/1412495_00.png.png
802,90e9368f-3977-4386-84fc-5e45168b6087,new balance,740 'Ice Blue',ice blue/sea stone/white,740,110,104,men,10/30/2024,U740LB2,,https://goat.com/sneakers/740-ice-blue-u740lb2,https://image.goat.com/attachments/product_template_pictures/images/105/627/507/original/1507620_00.png.png
803,9dd94676-4b05-47d6-85e0-330ab384ebfd,new balance,1906R Cordura 'Brown Black' Courir Exclusive,brown/black,1906,170,420,men,10/29/2024,M1906RCT,,https://goat.com/sneakers/1906r-cordura-brown-black-courir-exclusive-m1906rct,https://image.goat.com/attachments/product_template_pictures/images/105/212/185/original/M1906RCT.png.png
804,d3e9a04a-5597-49df-aee2-c93a266ebb65,new balance,Salehe Bembury x 530 'Prosperity Be The Prize',dusty yellow/celery green,530,130,124,men,10/29/2024,MR530PR,,https://goat.com/sneakers/salehe-bembury-x-530-neon-green-salehe-530,https://image.goat.com/attachments/product_template_pictures/images/104/059/783/original/1440330_00.png.png
805,1b0a295d-6cc9-4ca6-879a-6631cb3cbe7a,new balance,Jamal Murray x NBA 2K x Two WXY V5 'Diamond Tier',pearl grey/passion fruit,two wxy v5,120,138,men,10/28/2024,BB2WYFL5,,https://goat.com/sneakers/jamal-murray-x-nba-2k-x-two-wxy-v5-diamond-tier-bb2wyfl5,https://image.goat.com/attachments/product_template_pictures/images/105/012/009/original/BB2WYFL5.png.png
806,7f87590d-913f-40d7-8cb7-e768bd5c7f34,new balance,mita x 580 'OG Combo',green/black/brown/white,580,130,147,men,10/28/2024,MT580GB2,,https://goat.com/sneakers/mita-x-580-og-combo-mt580gb2,https://image.goat.com/attachments/product_template_pictures/images/105/058/790/original/MT580GB2.png.png
807,fa9f19f2-94af-43fd-beb7-9410a05e8208,new balance,New Balance 9060 Bone Sparrow,white/sparrow,9060,150,125,men,10/28/2024,U9060ZGC,https://stockx.com/new-balance-9060-bone-sparrow,https://goat.com/sneakers/9060-bone-sparrow-u9060zgc,https://image.goat.com/attachments/product_template_pictures/images/104/655/297/original/1412490_00.png.png
808,1a5b1c19-264f-45bb-8964-02e44538687e,new balance,KAWHI 4 'Transcend Greatness',black/yellow,kawhi 4,160,167,men,10/25/2024,BBKLSWG4,,https://goat.com/sneakers/kawhi-4-black-gold-bbklswg4,https://image.goat.com/attachments/product_template_pictures/images/105/012/010/original/BBKLSWG4.png.png
809,2fa56a91-1d2c-4951-bcd0-6f4bbed112bf,new balance,530 'Black Metallic Plum Brown',black/black metallic/plum brown,530,100,131,men,10/24/2024,MR530ADD,,https://goat.com/sneakers/530-black-metallic-plum-brown-mr530add,https://image.goat.com/attachments/product_template_pictures/images/105/136/510/original/MR530ADD.png.png
810,64af13e1-f0e3-4b08-bd29-c33287d81370,new balance,530 'Silver Metallic Mallard Green',reflection/silver metallic/mallard green,530,100,99,men,10/24/2024,MR530ADB,,https://goat.com/sneakers/530-silver-metallic-mallard-green-mr530adb,https://image.goat.com/attachments/product_template_pictures/images/105/136/507/original/MR530ADB.png.png
811,8fe3e37e-f102-45d4-a350-f2fd64b9ca32,new balance,530 'Silver Metallic Infield Clay',reflection/silver metallic/infield clay,530,100,137,men,10/24/2024,MR530ADC,,https://goat.com/sneakers/530-silver-metallic-infield-clay-mr530adc,https://image.goat.com/attachments/product_template_pictures/images/105/136/509/original/MR530ADC.png.png
812,e5184358-f2f0-4306-8bd4-e2841b9787ce,new balance,Wmns Fresh Foam X 880v14 'Dark Arctic Grey Quarry Blue',dark arctic grey/coastal blue/quarry blue,880,140,140,women,10/24/2024,W880A14,,https://goat.com/sneakers/wmns-fresh-foam-x-880v14-dark-arctic-grey-quarry-blue-w880a14,https://image.goat.com/attachments/product_template_pictures/images/105/347/201/original/W880A14.png.png
813,ec5ec6a9-30bd-42c1-ae87-38c4c87a9fc4,new balance,Ice Studios x Minimus Trail 'Pristine',pristine/marine blue/golden rod,minimus trail,140,154,men,10/24/2024,UM10LIS,,https://goat.com/sneakers/ice-studios-x-minimus-trail-pristine-um10lis,https://image.goat.com/attachments/product_template_pictures/images/105/153/282/original/1490338_00.png.png
814,1d65868c-3878-42c9-999e-07ec3dfa9442,new balance,T500 'Marsh Green Angora',marsh green/angora/sea salt,t500,110,75,men,10/23/2024,CT500CH,,https://goat.com/sneakers/t500-marsh-green-angora-ct500ch,https://image.goat.com/attachments/product_template_pictures/images/105/088/398/original/CT500CH.png.png
815,bc4a4ac7-ef80-4c2a-a68a-2568755b7476,new balance,9060 'Silver Metallic Grey',silver metallic/grey,9060,150,147,men,10/23/2024,U9060JGR,,https://goat.com/sneakers/9060-silver-metallic-grey-u9060jgr,https://image.goat.com/attachments/product_template_pictures/images/105/136/555/original/U9060JGR.png.png
816,50e4ec88-9062-4e9b-a8e9-b645e77a3976,new balance,327 'Brown Beige Cracked',brown/beige,327,100,83,men,10/22/2024,U327WRL,,https://goat.com/sneakers/327-brown-beige-cracked-u327wrl,https://image.goat.com/attachments/product_template_pictures/images/105/136/538/original/U327WRL.png.png
817,8c3f55fd-b3cb-4b1e-ba8b-50764060f7de,new balance,2002R 'Grey Beige Navy',,2002r,145,218,men,10/22/2024,M2002RTC,,https://goat.com/sneakers/2002r-grey-beige-navy-m2002rtc,https://image.goat.com/attachments/product_template_pictures/images/105/612/387/original/M2002RTC.png.png
818,3f50783a-f757-4ac5-834c-58542b217f80,new balance,574 'Phantom Angora',white/angora/black,574,90,69,men,10/20/2024,U574RBH,,https://goat.com/sneakers/574-phantom-angora-u574rbh,https://image.goat.com/attachments/product_template_pictures/images/105/088/491/original/U574RBH.png.png
819,869c33ef-6d16-464a-95c8-b24ea9c1ca97,new balance,574 'Inkwell',inkwell/heron blue/grey matter,574,90,96,men,10/20/2024,U574ESD,,https://goat.com/sneakers/574-inkwell-u574esd,https://image.goat.com/attachments/product_template_pictures/images/105/136/540/original/U574ESD.png.png
820,05113efb-7bcb-4ab7-8ac0-6ede929ab33e,new balance,Do Hee Kim x 509 'Plum Brown',plum brown/black/magnet,509,110,96,men,10/18/2024,U509B1,,https://goat.com/sneakers/do-hee-kim-x-509-plum-brown-u509b1,https://image.goat.com/attachments/product_template_pictures/images/104/985/406/original/U509B1.png.png
821,05eb67f3-d39c-47c4-9a79-4f790aacc048,new balance,Comme des Garçons Homme x 860v2 'Black Grey',black/grey,860,280,156,men,10/18/2024,HN-K101-001-1,,https://goat.com/sneakers/comme-des-gar-ssons-homme-x-860v2-black-grey-hn-k101-001-1,https://image.goat.com/attachments/product_template_pictures/images/105/346/744/original/HN_K101_001_1.png.png
822,4843d0c7-333e-4723-ab09-a903670cf02a,new balance,New Balance 1906U Bricks & Wood Echoes of a Butterfly,black/multi-color,1906,170,120,men,10/18/2024,M1906ND1,https://stockx.com/new-balance-1906u-bricks--wood-echoes-of-a-butterfly,https://goat.com/sneakers/bricks-wood-x-1906u-echoes-of-a-butterfly-m1906nd1,https://image.goat.com/attachments/product_template_pictures/images/105/520/482/original/1497651_00.png.png
823,4e0ad0db-0c0a-49c2-bca6-c6731137062f,new balance,Junya Watanabe MAN x 1906L 'White Black',white/grey,1906l,252,286,men,10/18/2024,U1906LCO,,https://goat.com/sneakers/junya-watanabe-man-x-1906l-white-black-junya1906l-wht-blk,https://image.goat.com/attachments/product_template_pictures/images/105/168/830/original/1501376_00.png.png
824,5c9d348e-55ed-4005-9773-d8b923cf635e,new balance,Junya Watanabe MAN x 1906L 'Black',black/grey,1906l,252,349,men,10/18/2024,U1906LCD,,https://goat.com/sneakers/junya-watanabe-man-x-1906l-black-junya1906l-blk,https://image.goat.com/attachments/product_template_pictures/images/105/245/186/original/1501380_00.png.png
825,846d29d6-375e-4499-93eb-8245447e7b20,new balance,Comme des Garçons Homme x 860v2 'Grey',grey/grey,860,280,156,men,10/18/2024,HN-K102-001-1,,https://goat.com/sneakers/comme-des-gar-ssons-homme-x-860v2-grey-hn-k102-001-1,https://image.goat.com/attachments/product_template_pictures/images/105/346/745/original/HN_K102_001_1.png.png
826,97b5fd93-d087-480a-acab-b84dbeceabe0,new balance,Do Hee Kim x 509 'Black',black/blacktop/magnet,509,110,98,men,10/18/2024,U509A1,,https://goat.com/sneakers/do-hee-kim-x-509-black-u509a1,https://image.goat.com/attachments/product_template_pictures/images/104/985/400/original/U509A1.png.png
827,a375bb4a-a424-4d15-bd84-6060432eb055,new balance,8040 'Dark Mushroom',dark mushroom/mushroom,8040,120,140,men,10/18/2024,U8040UOA,,https://goat.com/sneakers/8040-brown-u8040uoa,https://image.goat.com/attachments/product_template_pictures/images/105/296/840/original/1407767_00.png.png
828,baed67ba-573d-4b3d-8e3c-da44f3b24192,new balance,530 Big Kid 'Moonbeam',moonbeam/moonrock,530,80,131,youth,10/18/2024,GR530KE,,https://goat.com/sneakers/530-big-kid-moonbeam-gr530ke,https://image.goat.com/attachments/product_template_pictures/images/105/612/252/original/GR530KE.png.png
829,c1ae6fb6-9d76-48b1-8bcb-304956337d3d,new balance,Brandon Westgate x Numeric 508 'Black Gum',black/gum,508,85,87,men,10/18/2024,NM508BDN,,https://goat.com/sneakers/brandon-westgate-x-numeric-508-black-gum-nm508bdn,https://image.goat.com/attachments/product_template_pictures/images/105/035/847/original/NM508BDN.png.png
830,b577919b-9a16-4d3c-b2bc-9315bbfd51e5,new balance,New Balance 990v4 MiUSA Macadamia Nut,veg tan/green,990v4,210,169,men,10/17/2024,U990BO4,https://stockx.com/new-balance-990v4-miusa-macadamia-nut,https://goat.com/sneakers/990v4-made-in-usa-rich-oak-cosmic-grape-u990bo4,https://image.goat.com/attachments/product_template_pictures/images/104/751/052/original/U990BO4.png.png
831,02a27f85-dfff-4fd6-8fae-f8316ad223b8,new balance,Tom Knox x Numeric 600 'Timber Wolf Forest Green',timber wolf/forest green,numeric 600,95,98,men,10/16/2024,NM600TRC,,https://goat.com/sneakers/tom-knox-x-numeric-600-timber-wolf-forest-green-nm600trc,https://image.goat.com/attachments/product_template_pictures/images/104/931/126/original/NM600TRC.png.png
832,0af763f9-2b50-4895-bb08-4d51d6814ebb,new balance,Tom Knox x Numeric 600 'Marsh Green Tan',marsh green/tan,numeric 600,95,100,men,10/16/2024,NM600ALB,,https://goat.com/sneakers/tom-knox-x-numeric-600-marsh-green-tan-nm600alb,https://image.goat.com/attachments/product_template_pictures/images/104/931/125/original/NM600ALB.png.png
833,419c260a-8fb8-4008-896a-e3a151e78e24,new balance,475 'Ice Wine',ice wine/taro/concord grape,475,110,80,men,10/16/2024,M475VTE,,https://goat.com/sneakers/475-ice-wine-m475vte,https://image.goat.com/attachments/product_template_pictures/images/104/568/443/original/M475VTE.png.png
834,6e0ae4a4-2e7f-4e58-9c26-be2c6fd85110,new balance,New Balance 740v2 White Marsh Green,white/marsh green/sea salt,740,110,66,men,10/16/2024,U740GR2,https://stockx.com/new-balance-740v2-white-marsh-green,https://goat.com/sneakers/740v2-white-marsh-green-u740gr2,https://image.goat.com/attachments/product_template_pictures/images/104/936/025/original/1412945_00.png.png
835,ac051584-27aa-41a6-bb72-c336533fff2e,new balance,475 'Everglade Green',everglade green/mallard green/marsh green,475,110,100,men,10/16/2024,M475VTF,,https://goat.com/sneakers/475-everglade-green-m475vtf,https://image.goat.com/attachments/product_template_pictures/images/104/568/444/original/M475VTF.png.png
836,af840f52-0575-4ac8-9de0-edf90299bbb3,new balance,475 'Quarry Blue',quarry blue/chrome blue/heron blue,475,110,94,men,10/16/2024,M475VTG,,https://goat.com/sneakers/475-quarry-blue-m475vtg,https://image.goat.com/attachments/product_template_pictures/images/104/568/445/original/M475VTG.png.png
837,08fa716c-5da8-4d10-8860-3b6f868509f1,new balance,New Balance 550 Mushroom (Women's),mushroom/flat taupe/sea salt,550,120,110,women,10/15/2024,BBW550RD,https://stockx.com/new-balance-550-mushroom-womens,https://goat.com/sneakers/wmns-550-mushroom-bbw550rd,https://image.goat.com/attachments/product_template_pictures/images/104/750/882/original/BBW550RD.png.png
838,365da2a6-a488-4c33-a0c7-404a802c917a,new balance,574 'Black White Gum',black/white/gum,574,85,105,men,10/15/2024,U574RAB,,https://goat.com/sneakers/574-black-white-gum-u574rab,https://image.goat.com/attachments/product_template_pictures/images/105/136/547/original/U574RAB.png.png
839,65caf206-6ec7-4991-8c78-a34e10f24029,new balance,530 'Silver Metallic Heron Blue',reflection/silver metallic/heron blue,530,100,105,men,10/15/2024,MR530ADA,,https://goat.com/sneakers/530-silver-metallic-heron-blue-mr530ada,https://image.goat.com/attachments/product_template_pictures/images/105/136/505/original/MR530ADA.png.png
840,953885d2-03de-4776-88ad-7c28985d541c,new balance,New Balance 550 Linen Pink Granite (Women's),linen/pink granite/sea salt,550,120,130,women,10/15/2024,BBW550RC,https://stockx.com/new-balance-550-linen-pink-granite-womens,https://goat.com/sneakers/wmns-550-linen-pink-granite-bbw550rc,https://image.goat.com/attachments/product_template_pictures/images/105/145/545/original/1500008_00.png.png
841,c25ea1bd-9de2-4ae7-a612-5f1114baaac2,new balance,Wmns 574 'Pink Granite',pink granite/linen/sea salt,574,90,73,women,10/15/2024,WL574HK2,,https://goat.com/sneakers/wmns-574-pink-granite-wl574hk2,https://image.goat.com/attachments/product_template_pictures/images/104/907/456/original/WL574HK2.png.png
842,f99b430a-30f2-4a22-b68c-aa1d8e97d515,new balance,New Balance 550 Castlerock (Women's),castlerock/slate grey/sea salt,balance 550,0,0,women,10/15/2024,BBW550RE,https://stockx.com/new-balance-550-castlerock-womens,,
843,46ad8123-c559-4a1c-b654-d04ae2160a3f,new balance,574 'Violet White',violet/white,574,90,121,men,10/14/2024,U574RWE,,https://goat.com/sneakers/574-violet-white-u574rwe,https://image.goat.com/attachments/product_template_pictures/images/105/136/553/original/U574RWE.png.png
844,7d03040d-ed52-48f6-b5db-178401bcffaf,new balance,New Balance Numeric 480 High Chocolate Skateboards,black/red,480,125,194,men,10/14/2024,NM480HCH,https://stockx.com/new-balance-numeric-480-high-chocolate-skateboards,https://goat.com/sneakers/chocolate-skateboards-x-numeric-480-high-black-red-nm480hch,https://image.goat.com/attachments/product_template_pictures/images/104/824/987/original/NM480HCH.png.png
845,af0f7171-bf08-4043-91c3-fb8f31b12ebf,new balance,327 'Woven Pack - Pale Moss',pale moss/sandstone,327,100,103,men,10/14/2024,U327WOA,,https://goat.com/sneakers/327-woven-pack-pale-moss-u327woa,https://image.goat.com/attachments/product_template_pictures/images/105/136/535/original/U327WOA.png.png
846,c1cc49d1-4558-4020-b152-691a6a5a3d27,new balance,New Balance Numeric 480 Chocolate Skateboards,sea salt/red,480,125,131,men,10/14/2024,NM480SWT,https://stockx.com/new-balance-numeric-480-chocolate-skateboards,https://goat.com/sneakers/chocolate-skateboards-x-numeric-480-sea-salt-red-nm480swt,https://image.goat.com/attachments/product_template_pictures/images/105/168/832/original/1501382_00.png.png
847,07b9000a-823d-45e5-a628-053a92290208,new balance,New Balance 1906R DTLR Starry Nights,energy lime/helium/dynomite,1906,180,198,men,10/11/2024,M1906RDS,https://stockx.com/new-balance-1906r-dtlr-starry-nights,https://goat.com/sneakers/1906r-starry-nights-dtlr-exclusive-m1906rds,https://image.goat.com/attachments/product_template_pictures/images/105/296/875/original/1495343_00.png.png
848,15bdec9a-088a-46a4-8404-508fc930527e,new balance,9060 'Shadow Grey',shadow grey/castlerock/black,9060,150,122,men,10/11/2024,U9060ZGB,,https://goat.com/sneakers/9060-shadow-grey-u9060zgb,https://image.goat.com/attachments/product_template_pictures/images/104/751/051/original/U9060ZGB.png.png
849,33ee48ff-831c-4da5-b31b-044abe2bb754,new balance,530 Little Kid 'Nimbus Cloud Navy',summer fog/nimbus cloud/navy,530,0,75,youth,10/11/2024,PZ530GN,,https://goat.com/sneakers/530-little-kid-nimbus-cloud-navy-pz530gn,https://image.goat.com/attachments/product_template_pictures/images/105/346/996/original/PZ530GN.png.png
850,95b1bd07-bbe9-4476-bec2-473e37f7c769,new balance,New Balance 1906R DTLR Starry Nights (GS),energy lime/helium/dynomite,1906,120,198,kids,10/11/2024,GC1906DS,https://stockx.com/new-balance-1906r-dtlr-starry-nights-gs,https://goat.com/sneakers/1906r-big-kid-starry-nights-dtlr-exclusive-gc1906ds,https://image.goat.com/attachments/product_template_pictures/images/104/656/916/original/GC1906DS.png.png
851,c9003860-8f8f-42e7-b3d4-69ca11f64d5b,new balance,Rainier Low 'Dune Night Sky',dune/night sky,rainier,170,85,men,10/11/2024,UALGSVT,,https://goat.com/sneakers/rainier-low-dune-night-sky-ualgsvt,https://image.goat.com/attachments/product_template_pictures/images/105/347/035/original/UALGSVT.png.png
852,e9fc81d8-0270-410e-8b71-ab09fb4a3aa2,new balance,New Balance 1906R DTLR Starry Nights (PS),energy lime/helium/dynomite,1906,110,169,kids,10/11/2024,PC1906DS,https://stockx.com/new-balance-1906r-dtlr-starry-nights-ps,https://goat.com/sneakers/1906r-little-kid-starry-nights-dtlr-exclusive-pc1906ds,https://image.goat.com/attachments/product_template_pictures/images/104/657/048/original/PC1906DS.png.png
853,0379aa85-0961-4533-856a-4d2b9f6ccb24,new balance,Fresh Foam X 1080v14 Big Kid 'Black Magnet',black/magnet/silver metallic,1080v14,110,113,youth,10/10/2024,G1080B14,,https://goat.com/sneakers/fresh-foam-x-1080v14-big-kid-black-magnet-g1080b14,https://image.goat.com/attachments/product_template_pictures/images/104/750/913/original/G1080B14.png.png
854,053e1ad8-1083-4d95-9221-78b89e5c402c,new balance,New Balance Fresh Foam X 1080v14 Black Magnet Linen,black/magnet/linen,1080v14,165,124,men,10/10/2024,M1080B14,https://stockx.com/new-balance-fresh-foam-x-1080v14-black-magnet-linen,https://goat.com/sneakers/fresh-foam-x-1080v14-black-magnet-linen-m1080b14,https://image.goat.com/attachments/product_template_pictures/images/104/399/358/original/M1080B14.png.png
855,10971bbb-ac0b-42f0-9250-a8d37f2a12a3,new balance,New Balance Fresh Foam X 1080v14 TCS NYC Marathon White Hi-Pink,white/hi-pink/black,1080,180,193,men,10/10/2024,M1080Y14,https://stockx.com/new-balance-fresh-foam-1080v14-tcs-nyc-marathon-white-hi-pink,https://goat.com/sneakers/fresh-foam-x-1080v14-tcs-nyc-marathon-white-hi-pink-m1080y14,https://image.goat.com/attachments/product_template_pictures/images/104/486/636/original/M1080Y14.png.png
856,1a003497-927f-4627-8d92-0304a6eb5aeb,new balance,New Balance Fresh Foam X 1080v14 Raincloud Limelight Silver Metalic,raincloud/limelight/silver metalic,1080v14,165,156,men,10/10/2024,M1080R14,https://stockx.com/new-balance-fresh-foam-x-1080v14-raincloud-limelight-silver-metalic,https://goat.com/sneakers/fresh-foam-x-1080v14-raincloud-limelight-m1080r14,https://image.goat.com/attachments/product_template_pictures/images/104/399/365/original/M1080R14.png.png
857,1fb96a16-1312-4a18-a0c4-9957b7af370e,new balance,New Balance Fresh Foam X 1080v14 Grey Matter Silver Metallic Inkwell,grey matter/silver metallic/inkwell,1080v14,165,124,men,10/10/2024,M1080G14,https://stockx.com/new-balance-fresh-foam-x-1080v14-grey-matter-silver-metallic-inkwell,https://goat.com/sneakers/fresh-foam-x-1080v14-grey-matter-inkwell-m1080g14,https://image.goat.com/attachments/product_template_pictures/images/104/399/360/original/M1080G14.png.png
858,30aa7ab6-4630-43e4-855c-81fad3f59d9e,new balance,New Balance Fresh Foam X 1080v14 Black Phantom,black/black metallic/white,1080v14,165,120,men,10/10/2024,M1080K14,https://stockx.com/new-balance-fresh-foam-x-1080v14-black-black-metallic-phantom,https://goat.com/sneakers/fresh-foam-x-1080v14-black-metallic-phantom-m1080k14,https://image.goat.com/attachments/product_template_pictures/images/105/648/605/original/1491083_00.png.png
859,45f8d16b-ea5e-4a88-a898-29c40a43608e,new balance,New Balance Fresh Foam X 1080v14 TCS NYC Marathon White Hi-Pink (Women's),white/hi-pink/black,1080,180,159,women,10/10/2024,W1080Z14,https://stockx.com/new-balance-fresh-foam-1080v14-tcs-nyc-marathon-white-hi-pink-womens,https://goat.com/sneakers/wmns-fresh-foam-x-1080v14-tcs-nyc-marathon-white-hi-pink-w1080z14,https://image.goat.com/attachments/product_template_pictures/images/104/486/684/original/W1080Z14.png.png
860,4731f42d-9efd-4eb2-a160-1f842786c75f,new balance,New Balance Fresh Foam X 1080v14 Grey Matter Slate Grey,grey matter/slate grey/castlerock,1080v14,165,208,men,10/10/2024,M108014G,https://stockx.com/new-balance-fresh-foam-x-1080v14-grey-matter-slate-grey,https://goat.com/sneakers/fresh-foam-x-1080v14-castlerock-m108014g,https://image.goat.com/attachments/product_template_pictures/images/105/517/488/original/1491023_00.png.png
861,52cdeb0c-87fa-4d19-ac37-7b38c98cd0e1,new balance,Fresh Foam X 1080v14 2E 'Black Metallic Phantom',black/black metallic/white,1080v14,165,187,men,10/10/2024,M1080K14-2E,,https://goat.com/sneakers/fresh-foam-x-1080v14-2e-black-metallic-phantom-m1080k14-2e,https://image.goat.com/attachments/product_template_pictures/images/104/931/121/original/M1080K14_2E.png.png
862,5a283ef0-0125-4670-b886-2050a18c00a7,new balance,Fresh Foam X 1080v14 Big Kid 'Sea Salt',white/sea salt,1080v14,110,216,youth,10/10/2024,G1080W14,,https://goat.com/sneakers/fresh-foam-x-1080v14-big-kid-sea-salt-g1080w14,https://image.goat.com/attachments/product_template_pictures/images/104/750/914/original/G1080W14.png.png
863,7bdde797-bfb3-4819-946f-48c7816cb86e,new balance,Fresh Foam X 1080v14 2E Wide 'Pale Moss',pale moss/new spruce/linen,1080v14,165,117,men,10/10/2024,M1080M14-2E,,https://goat.com/sneakers/fresh-foam-x-1080v14-2e-wide-pale-moss-m1080m14-2e,https://image.goat.com/attachments/product_template_pictures/images/104/931/122/original/M1080M14_2E.png.png
864,7c4f4f06-e228-4a26-a563-2d11e457e292,new balance,New Balance Fresh Foam X 1080v14 Pale Moss New Spruce Linen,pale moss/new spruce/linen,1080v14,165,109,men,10/10/2024,M1080M14,https://stockx.com/new-balance-fresh-foam-x-1080v14-pale-moss-new-spruce-linen,https://goat.com/sneakers/fresh-foam-x-1080v14-pale-moss-m1080m14,https://image.goat.com/attachments/product_template_pictures/images/105/245/176/original/1491003_00.png.png
865,a3f0f1fc-7e61-40e7-9589-4393ea8b99be,new balance,New Balance Fresh Foam X 1080v14 TCS NYC Marathon Inkwell (Women's),inkwell/brown/calcium,1080,180,296,women,10/10/2024,W108014A,https://stockx.com/new-balance-fresh-foam-1080v14-tcs-nyc-marathon-inkwell-womens,https://goat.com/sneakers/wmns-fresh-foam-x-1080v14-tcs-nyc-marathon-inkwell-w108014a,https://image.goat.com/attachments/product_template_pictures/images/104/486/678/original/W108014A.png.png
866,c2121413-98f2-4617-822e-452deec48a2b,new balance,New Balance Fresh Foam X 1080v14 White Silver Metallic Sea Salt,white/silver metallic/sea salt,1080v14,165,150,men,10/10/2024,M1080W14,https://stockx.com/new-balance-fresh-foam-x-1080v14-white-silver-metallic-sea-salt,https://goat.com/sneakers/fresh-foam-x-1080v14-white-silver-metallic-m1080w14,https://image.goat.com/attachments/product_template_pictures/images/104/399/367/original/M1080W14.png.png
867,cceed3ce-8d96-4e57-8f8d-d502370d89cd,new balance,New Balance Fresh Foam X 1080v14 TCS NYC Marathon Inkwell,inkwell/silver metallic/ginger lemon,1080,180,228,men,10/10/2024,M1080X14,https://stockx.com/new-balance-fresh-foam-1080v14-tcs-nyc-marathon-inkwell,https://goat.com/sneakers/fresh-foam-x-1080v14-tcs-nyc-marathon-inkwell-m1080x14,https://image.goat.com/attachments/product_template_pictures/images/104/486/635/original/M1080X14.png.png
868,da671962-4165-4ebd-932c-a195dc171997,new balance,New Balance Fresh Foam X 1080v14 Inkwell Silver Metallic Ginger Lemon,inkwell/silver metallic/ginger lemon,1080v14,165,112,men,10/10/2024,M1080N14,https://stockx.com/new-balance-fresh-foam-x-1080v14-inkwell-silver-metallic-ginger-lemon,https://goat.com/sneakers/fresh-foam-x-1080v14-inkwell-ginger-lemon-m1080n14,https://image.goat.com/attachments/product_template_pictures/images/104/399/363/original/M1080N14.png.png
869,f86df072-8d0b-47a0-83f0-7cd5be2d5dfb,new balance,Tiago Lemos x Numeric 1010 'Sea Salt Teal',sea salt/blue,numeric 1010,110,99,men,10/10/2024,NM1010BL,,https://goat.com/sneakers/tiago-lemos-x-numeric-1010-sea-salt-teal-nm1010bl,https://image.goat.com/attachments/product_template_pictures/images/105/035/837/original/NM1010BL.png.png
870,2b795635-946f-416f-bf16-de4c73168a5f,new balance,New Balance 1906A Concrete Silver Metallic,concrete/silver metallic/brighton grey,1906,170,135,men,10/9/2024,M1906AG,https://stockx.com/new-balance-1906a-concrete-silver-metallic,https://goat.com/sneakers/1906a-concrete-silver-metallic-m1906ag,https://image.goat.com/attachments/product_template_pictures/images/105/199/646/original/1451473_00.png.png
871,af6b8aa1-c8b0-43e6-a0e7-38e8e73b90e3,new balance,New Balance 1906A Black,black/dark silver metallic/white,1906,170,161,men,10/9/2024,M1906AF,https://stockx.com/new-balance-1906a-black,https://goat.com/sneakers/1906-black-dark-silver-metallic-m1906af,https://image.goat.com/attachments/product_template_pictures/images/104/638/111/original/1412506_00.png.png
872,eb2fb5b2-1da1-48b6-8df1-f82f25674f85,new balance,2002R 'Quilted White',white/sea salt/tan,2002r,145,156,men,10/9/2024,M2002RPD,,https://goat.com/sneakers/2002r-quilted-white-m2002rpd,https://image.goat.com/attachments/product_template_pictures/images/105/346/966/original/M2002RPD.png.png
873,0489315f-26ea-48a2-a51c-fb69b2d5af22,new balance,Fresh Foam X 840v1 'Navy True Red',navy/true red/heron blue,fresh foam x 840,140,250,men,10/8/2024,MW840FC1,,https://goat.com/sneakers/fresh-foam-x-840v1-navy-true-red-mw840fc1,https://image.goat.com/attachments/product_template_pictures/images/104/750/967/original/MW840FC1.png.png
874,0b28e365-ac4d-4c13-9327-506529320ce5,new balance,Numeric 440 V2 'Rich Oak Black',rich oak/black,numeric 440,80,100,men,10/8/2024,NM440TNT,,https://goat.com/sneakers/numeric-440-v2-rich-oak-black-nm440tnt,https://image.goat.com/attachments/product_template_pictures/images/104/750/983/original/NM440TNT.png.png
875,42e0bed5-dbc2-4914-a2d5-c668a8936e1c,new balance,New Balance 990v4 MiUSA Kith 101 Moonrock,moonrock,990v4,210,239,men,10/8/2024,U990KT4,https://stockx.com/new-balance-990v4-miusa-kith-grey-cream,https://goat.com/sneakers/kith-x-990v4-made-in-usa-grey-cream-u990kt4,https://image.goat.com/attachments/product_template_pictures/images/104/890/620/original/1479260_00.png.png
876,5a32785d-3d33-4669-ae9d-6e3c75fb65db,new balance,New Balance 1000 Kith 101 Quarry,quarry/weathervane,1000,160,173,men,10/8/2024,M1000KQ,https://stockx.com/new-balance-1000-kith-quarry,https://goat.com/sneakers/kith-x-1000-light-blue-kith1000-blu,https://image.goat.com/attachments/product_template_pictures/images/104/910/426/original/1493964_00.png.png
